date,deaths_0044,deaths_4564,deaths_6574,deaths_7584,deaths_85p,tmean,year,dow
2013-08-19,0,1,1,4,9,24.01,2013,Monday
2013-08-20,2,1,2,4,5,19.49,2013,Tuesday
2013-08-21,0,2,4,2,2,21.21,2013,Wednesday
2013-08-22,0,0,3,5,6,21.64,2013,Thursday
2013-08-23,0,0,0,0,4,22.6,2013,Friday
2013-08-24,0,0,1,2,6,22.29,2013,Saturday
2013-08-25,0,3,1,3,6,20.3,2013,Sunday
2013-08-26,0,1,1,2,4,21.01,2013,Monday
2013-08-27,0,1,1,3,11,20.99,2013,Tuesday
2013-08-28,0,0,4,2,9,19.93,2013,Wednesday
2013-08-29,0,0,1,5,5,20.38,2013,Thursday
2013-08-30,0,0,1,1,2,20.51,2013,Friday
2013-08-31,0,0,0,7,6,20.81,2013,Saturday
2013-09-01,1,1,0,1,6,21.42,2013,Sunday
2013-09-02,0,0,1,2,3,21.09,2013,Monday
2013-09-03,0,3,1,3,4,23.42,2013,Tuesday
2013-09-04,0,0,1,2,7,25.05,2013,Wednesday
2013-09-05,0,0,2,5,4,24.76,2013,Thursday
2013-09-06,0,1,0,5,5,24.94,2013,Friday
2013-09-07,0,0,1,2,4,24.95,2013,Saturday
2013-09-08,1,0,0,1,5,22.78,2013,Sunday
2013-09-09,0,3,2,6,3,20.77,2013,Monday
2013-09-10,0,0,0,6,2,18.98,2013,Tuesday
2013-09-11,0,2,0,3,7,18.84,2013,Wednesday
2013-09-12,0,0,3,3,2,17.46,2013,Thursday
2013-09-13,0,1,1,3,6,18.88,2013,Friday
2013-09-14,1,4,0,2,6,18.52,2013,Saturday
2013-09-15,0,0,2,3,6,17.06,2013,Sunday
2013-09-16,0,1,2,2,1,17.33,2013,Monday
2013-09-17,0,1,0,4,3,18.11,2013,Tuesday
2013-09-18,0,1,0,1,7,17.37,2013,Wednesday
2013-09-19,0,1,4,5,5,18.96,2013,Thursday
2013-09-20,0,2,0,3,6,19.06,2013,Friday
2013-09-21,0,1,4,4,9,19.48,2013,Saturday
2013-09-22,0,1,3,0,7,18.2,2013,Sunday
2013-09-23,0,1,1,3,5,18.82,2013,Monday
2013-09-24,1,1,0,3,5,17.9,2013,Tuesday
2013-09-25,1,0,1,4,4,17.19,2013,Wednesday
2013-09-26,1,1,5,7,5,17.42,2013,Thursday
2013-09-27,1,2,1,4,5,17.9,2013,Friday
2013-09-28,0,0,1,3,5,19.07,2013,Saturday
2013-09-29,0,1,1,5,6,17.5,2013,Sunday
2013-09-30,0,1,0,3,5,16.15,2013,Monday
2013-10-01,0,1,2,1,4,16.5,2013,Tuesday
2013-10-02,1,0,1,4,4,16.07,2013,Wednesday
2013-10-03,0,0,1,1,6,14.44,2013,Thursday
2013-10-04,0,0,2,2,6,15.64,2013,Friday
2013-10-05,0,0,1,3,11,13.5,2013,Saturday
2013-10-06,0,2,4,6,8,14.02,2013,Sunday
2013-10-07,0,0,2,4,2,15.91,2013,Monday
2013-10-08,1,2,0,2,11,15.03,2013,Tuesday
2013-10-09,0,0,2,3,7,15.39,2013,Wednesday
2013-10-10,0,0,2,5,7,15.16,2013,Thursday
2013-10-11,0,0,1,1,4,14.4,2013,Friday
2013-10-12,1,0,3,4,10,12.96,2013,Saturday
2013-10-13,1,2,2,1,1,13.58,2013,Sunday
2013-10-14,0,0,1,1,5,14.33,2013,Monday
2013-10-15,1,0,0,1,5,14.64,2013,Tuesday
2013-10-16,2,1,4,1,5,16.59,2013,Wednesday
2013-10-17,0,1,1,2,6,14.81,2013,Thursday
2013-10-18,0,0,2,3,4,15.3,2013,Friday
2013-10-19,1,0,0,3,9,15.59,2013,Saturday
2013-10-20,0,0,3,1,2,15.59,2013,Sunday
2013-10-21,0,0,1,5,9,16.31,2013,Monday
2013-10-22,0,1,0,1,5,17.56,2013,Tuesday
2013-10-23,0,2,1,5,8,16.68,2013,Wednesday
2013-10-24,0,0,0,1,7,16.5,2013,Thursday
2013-10-25,0,1,0,3,4,17.64,2013,Friday
2013-10-26,0,1,4,3,3,17.18,2013,Saturday
2013-10-27,0,0,1,1,3,16.16,2013,Sunday
2013-10-28,0,3,2,1,7,17.67,2013,Monday
2013-10-29,0,1,4,3,7,17.92,2013,Tuesday
2013-10-30,1,0,2,2,8,16.21,2013,Wednesday
2013-10-31,0,0,0,3,5,14.78,2013,Thursday
2013-11-01,0,1,0,1,4,13.93,2013,Friday
2013-11-02,0,1,1,2,9,13.87,2013,Saturday
2013-11-03,1,0,3,6,4,15.64,2013,Sunday
2013-11-04,0,0,1,3,5,13.54,2013,Monday
2013-11-05,0,0,2,2,9,13.36,2013,Tuesday
2013-11-06,1,0,0,1,4,11.89,2013,Wednesday
2013-11-07,0,1,0,6,6,13,2013,Thursday
2013-11-08,0,3,2,4,3,14.51,2013,Friday
2013-11-09,0,0,0,6,7,15.43,2013,Saturday
2013-11-10,0,0,1,3,3,11.66,2013,Sunday
2013-11-11,0,0,1,0,3,8.45,2013,Monday
2013-11-12,1,1,1,5,9,10.22,2013,Tuesday
2013-11-13,0,3,4,5,3,11.8,2013,Wednesday
2013-11-14,0,1,1,4,10,11.74,2013,Thursday
2013-11-15,1,1,1,6,10,11.63,2013,Friday
2013-11-16,1,2,0,1,10,10.8,2013,Saturday
2013-11-17,0,1,2,3,8,10.94,2013,Sunday
2013-11-18,0,1,2,3,5,11.98,2013,Monday
2013-11-19,0,0,3,5,5,11.58,2013,Tuesday
2013-11-20,0,1,4,1,3,8.5,2013,Wednesday
2013-11-21,0,1,4,3,6,6.54,2013,Thursday
2013-11-22,0,0,1,4,7,5.99,2013,Friday
2013-11-23,0,3,2,4,9,5.76,2013,Saturday
2013-11-24,0,0,0,3,3,6.64,2013,Sunday
2013-11-25,0,0,4,2,4,4.38,2013,Monday
2013-11-26,0,2,2,4,9,2.13,2013,Tuesday
2013-11-27,0,1,2,4,4,2.11,2013,Wednesday
2013-11-28,0,2,1,4,10,2.77,2013,Thursday
2013-11-29,0,0,2,4,6,2.48,2013,Friday
2013-11-30,0,1,2,6,8,3.12,2013,Saturday
2013-12-01,0,0,0,2,6,5.15,2013,Sunday
2013-12-02,0,0,1,2,9,6.19,2013,Monday
2013-12-03,0,0,3,4,11,4.56,2013,Tuesday
2013-12-04,0,1,1,2,6,4.18,2013,Wednesday
2013-12-05,0,1,2,6,2,4.2,2013,Thursday
2013-12-06,0,1,1,2,7,3.59,2013,Friday
2013-12-07,1,1,1,6,8,3.18,2013,Saturday
2013-12-08,1,1,3,2,8,3.08,2013,Sunday
2013-12-09,0,1,0,2,4,3.3,2013,Monday
2013-12-10,0,3,3,3,9,3.92,2013,Tuesday
2013-12-11,0,1,4,2,6,4,2013,Wednesday
2013-12-12,0,0,1,4,7,2.99,2013,Thursday
2013-12-13,0,2,2,7,5,3.05,2013,Friday
2013-12-14,0,3,4,2,8,3.99,2013,Saturday
2013-12-15,0,0,2,3,8,4.55,2013,Sunday
2013-12-16,0,1,1,3,8,3.16,2013,Monday
2013-12-17,0,2,3,1,5,2.83,2013,Tuesday
2013-12-18,1,0,0,8,12,2.17,2013,Wednesday
2013-12-19,0,0,2,2,3,3.29,2013,Thursday
2013-12-20,0,3,0,5,10,7.03,2013,Friday
2013-12-21,1,1,2,3,4,8.76,2013,Saturday
2013-12-22,0,0,1,3,9,7.73,2013,Sunday
2013-12-23,0,0,0,3,5,7.85,2013,Monday
2013-12-24,0,0,2,3,7,6.6,2013,Tuesday
2013-12-25,0,0,1,5,2,10.34,2013,Wednesday
2013-12-26,1,1,2,3,7,8.97,2013,Thursday
2013-12-27,0,1,1,3,7,6.11,2013,Friday
2013-12-28,0,0,2,5,7,5.65,2013,Saturday
2013-12-29,0,0,1,2,7,8.84,2013,Sunday
2013-12-30,0,0,2,6,7,6.79,2013,Monday
2013-12-31,0,0,1,5,6,4.95,2013,Tuesday
2014-01-01,0,0,1,6,9,3.61,2014,Wednesday
2014-01-02,0,3,1,3,6,4.95,2014,Thursday
2014-01-03,0,1,0,7,8,9.09,2014,Friday
2014-01-04,0,0,1,3,11,10.93,2014,Saturday
2014-01-05,1,0,0,1,4,9.56,2014,Sunday
2014-01-06,0,2,3,2,8,7.84,2014,Monday
2014-01-07,1,0,2,2,4,6.16,2014,Tuesday
2014-01-08,0,0,0,5,11,6.66,2014,Wednesday
2014-01-09,0,0,2,5,9,6.24,2014,Thursday
2014-01-10,1,0,2,3,6,8.38,2014,Friday
2014-01-11,1,0,3,5,11,7.82,2014,Saturday
2014-01-12,0,2,0,3,8,7.01,2014,Sunday
2014-01-13,0,2,1,5,5,6.02,2014,Monday
2014-01-14,1,0,1,3,5,8.02,2014,Tuesday
2014-01-15,0,1,0,1,8,7.66,2014,Wednesday
2014-01-16,0,0,1,5,6,5.92,2014,Thursday
2014-01-17,0,0,1,3,4,9.91,2014,Friday
2014-01-18,0,1,2,0,2,11,2014,Saturday
2014-01-19,0,1,3,5,9,10.58,2014,Sunday
2014-01-20,0,2,5,4,9,9.32,2014,Monday
2014-01-21,1,0,3,3,10,7.91,2014,Tuesday
2014-01-22,0,1,0,3,8,6.15,2014,Wednesday
2014-01-23,1,1,0,2,6,6.13,2014,Thursday
2014-01-24,0,0,1,5,7,5.55,2014,Friday
2014-01-25,0,1,1,6,8,5.72,2014,Saturday
2014-01-26,0,1,1,2,8,4.1,2014,Sunday
2014-01-27,0,1,4,3,8,2.81,2014,Monday
2014-01-28,0,1,0,2,13,2.38,2014,Tuesday
2014-01-29,1,0,2,5,4,3.16,2014,Wednesday
2014-01-30,0,0,2,5,7,6.73,2014,Thursday
2014-01-31,1,2,2,7,3,8.45,2014,Friday
2014-02-01,0,0,1,5,6,9.1,2014,Saturday
2014-02-02,0,0,1,4,7,8.25,2014,Sunday
2014-02-03,0,1,2,9,4,8.66,2014,Monday
2014-02-04,0,0,2,2,11,7.65,2014,Tuesday
2014-02-05,0,2,1,5,3,7.39,2014,Wednesday
2014-02-06,0,0,1,5,12,7.31,2014,Thursday
2014-02-07,0,0,0,3,1,7.18,2014,Friday
2014-02-08,0,0,1,3,9,8.87,2014,Saturday
2014-02-09,0,3,3,2,8,8.28,2014,Sunday
2014-02-10,0,0,1,7,8,7.35,2014,Monday
2014-02-11,0,1,3,2,12,9.36,2014,Tuesday
2014-02-12,0,1,0,5,7,8.07,2014,Wednesday
2014-02-13,0,0,1,5,9,7.17,2014,Thursday
2014-02-14,0,0,2,4,7,10.06,2014,Friday
2014-02-15,0,1,0,6,16,9.49,2014,Saturday
2014-02-16,1,1,1,2,7,11.7,2014,Sunday
2014-02-17,0,2,2,5,5,10.23,2014,Monday
2014-02-18,0,1,3,5,6,10.16,2014,Tuesday
2014-02-19,0,0,0,1,4,10.76,2014,Wednesday
2014-02-20,0,1,4,1,7,9.5,2014,Thursday
2014-02-21,0,1,0,5,6,8.83,2014,Friday
2014-02-22,0,0,2,3,4,7.79,2014,Saturday
2014-02-23,0,1,1,8,5,5.48,2014,Sunday
2014-02-24,0,0,2,4,5,6.12,2014,Monday
2014-02-25,0,4,1,9,7,6.72,2014,Tuesday
2014-02-26,0,0,2,4,6,6.58,2014,Wednesday
2014-02-27,0,0,0,2,3,6.43,2014,Thursday
2014-02-28,0,1,1,3,8,6.62,2014,Friday
2014-03-01,1,1,3,2,6,6.63,2014,Saturday
2014-03-02,0,2,0,2,4,6.32,2014,Sunday
2014-03-03,1,0,2,4,8,6.41,2014,Monday
2014-03-04,0,2,1,2,7,7.14,2014,Tuesday
2014-03-05,1,2,1,4,8,8.14,2014,Wednesday
2014-03-06,0,1,0,6,7,7.85,2014,Thursday
2014-03-07,0,1,1,8,10,9.56,2014,Friday
2014-03-08,0,1,1,3,10,8.13,2014,Saturday
2014-03-09,0,2,2,5,3,7.69,2014,Sunday
2014-03-10,1,1,3,4,5,7.73,2014,Monday
2014-03-11,0,2,0,4,3,7.15,2014,Tuesday
2014-03-12,0,0,1,5,8,7.6,2014,Wednesday
2014-03-13,0,4,3,4,5,10.07,2014,Thursday
2014-03-14,0,0,2,10,13,11.14,2014,Friday
2014-03-15,0,0,3,3,9,10.43,2014,Saturday
2014-03-16,0,0,0,6,11,10.48,2014,Sunday
2014-03-17,0,0,2,2,2,10.52,2014,Monday
2014-03-18,0,1,2,5,7,10.32,2014,Tuesday
2014-03-19,0,3,0,6,5,11.77,2014,Wednesday
2014-03-20,0,0,0,4,8,12.87,2014,Thursday
2014-03-21,0,2,3,1,4,12.48,2014,Friday
2014-03-22,0,0,2,1,5,11.42,2014,Saturday
2014-03-23,0,0,1,1,7,9.91,2014,Sunday
2014-03-24,0,1,2,3,8,7.31,2014,Monday
2014-03-25,0,0,0,5,3,6.86,2014,Tuesday
2014-03-26,2,0,0,4,7,7.43,2014,Wednesday
2014-03-27,0,1,1,6,8,8.34,2014,Thursday
2014-03-28,0,2,2,6,3,10.31,2014,Friday
2014-03-29,0,1,0,5,9,11.2,2014,Saturday
2014-03-30,0,0,1,5,4,12.19,2014,Sunday
2014-03-31,1,0,2,5,2,12.27,2014,Monday
2014-04-01,0,0,3,4,8,9.8,2014,Tuesday
2014-04-02,0,0,2,3,4,10.86,2014,Wednesday
2014-04-03,0,2,1,4,7,12.61,2014,Thursday
2014-04-04,0,1,0,5,3,12.17,2014,Friday
2014-04-05,0,1,1,6,14,11.72,2014,Saturday
2014-04-06,0,0,1,3,3,13.12,2014,Sunday
2014-04-07,0,0,1,4,8,15.27,2014,Monday
2014-04-08,1,0,0,4,8,13.84,2014,Tuesday
2014-04-09,0,2,3,3,9,12.53,2014,Wednesday
2014-04-10,0,4,1,2,6,12.17,2014,Thursday
2014-04-11,0,2,0,4,9,12.65,2014,Friday
2014-04-12,0,1,2,4,11,13.26,2014,Saturday
2014-04-13,0,1,1,4,8,13.66,2014,Sunday
2014-04-14,2,0,2,5,10,12.47,2014,Monday
2014-04-15,0,0,1,0,4,11.13,2014,Tuesday
2014-04-16,1,0,1,7,4,9.02,2014,Wednesday
2014-04-17,1,0,0,1,4,9.72,2014,Thursday
2014-04-18,1,1,1,6,3,10.59,2014,Friday
2014-04-19,0,0,3,7,4,10.66,2014,Saturday
2014-04-20,0,0,2,3,5,12.98,2014,Sunday
2014-04-21,0,0,2,6,5,13.26,2014,Monday
2014-04-22,0,1,1,5,8,13.79,2014,Tuesday
2014-04-23,1,1,1,6,6,14.39,2014,Wednesday
2014-04-24,0,0,0,3,12,16.34,2014,Thursday
2014-04-25,1,0,2,5,8,15.67,2014,Friday
2014-04-26,0,0,3,6,4,15.11,2014,Saturday
2014-04-27,0,0,1,2,4,12.96,2014,Sunday
2014-04-28,0,1,0,4,7,12,2014,Monday
2014-04-29,0,2,2,2,8,13.33,2014,Tuesday
2014-04-30,0,0,0,2,3,12.24,2014,Wednesday
2014-05-01,0,1,0,4,7,12.85,2014,Thursday
2014-05-02,0,0,0,6,10,12.93,2014,Friday
2014-05-03,0,0,3,1,8,12.76,2014,Saturday
2014-05-04,1,0,0,8,12,13.92,2014,Sunday
2014-05-05,1,1,2,1,9,13.62,2014,Monday
2014-05-06,0,3,2,8,7,14.66,2014,Tuesday
2014-05-07,0,0,2,1,6,13.47,2014,Wednesday
2014-05-08,0,2,3,4,10,16.12,2014,Thursday
2014-05-09,0,0,2,2,5,16.93,2014,Friday
2014-05-10,0,1,0,3,3,16.64,2014,Saturday
2014-05-11,0,2,1,4,9,16.27,2014,Sunday
2014-05-12,0,0,1,2,10,14.8,2014,Monday
2014-05-13,0,1,1,0,7,13.03,2014,Tuesday
2014-05-14,1,1,1,1,7,14.18,2014,Wednesday
2014-05-15,0,0,0,4,4,13.83,2014,Thursday
2014-05-16,0,0,0,2,6,14.72,2014,Friday
2014-05-17,0,0,2,1,4,14.28,2014,Saturday
2014-05-18,0,1,2,3,1,14.93,2014,Sunday
2014-05-19,0,3,1,2,6,15.17,2014,Monday
2014-05-20,0,3,1,3,2,17.15,2014,Tuesday
2014-05-21,1,0,3,4,3,19.53,2014,Wednesday
2014-05-22,0,3,3,5,6,19.89,2014,Thursday
2014-05-23,0,3,2,2,9,16.66,2014,Friday
2014-05-24,0,2,0,5,5,16.73,2014,Saturday
2014-05-25,0,0,3,3,6,18.65,2014,Sunday
2014-05-26,0,0,1,5,8,17.65,2014,Monday
2014-05-27,0,0,2,5,8,14.41,2014,Tuesday
2014-05-28,0,1,3,4,4,15.05,2014,Wednesday
2014-05-29,0,1,2,3,5,15.75,2014,Thursday
2014-05-30,0,0,0,1,9,16.81,2014,Friday
2014-05-31,0,0,2,4,3,15.24,2014,Saturday
2014-06-01,0,1,2,0,2,16.53,2014,Sunday
2014-06-02,0,0,0,2,5,17.97,2014,Monday
2014-06-03,0,0,0,4,3,19.46,2014,Tuesday
2014-06-04,0,0,0,1,4,19.11,2014,Wednesday
2014-06-05,0,1,3,1,5,19.08,2014,Thursday
2014-06-06,3,2,0,4,8,21.43,2014,Friday
2014-06-07,0,1,1,3,5,23.64,2014,Saturday
2014-06-08,0,0,1,3,9,24.86,2014,Sunday
2014-06-09,0,0,4,0,2,24.88,2014,Monday
2014-06-10,1,2,1,5,7,25.2,2014,Tuesday
2014-06-11,1,0,1,2,6,27.25,2014,Wednesday
2014-06-12,0,0,1,7,3,26.94,2014,Thursday
2014-06-13,0,2,3,2,5,25.27,2014,Friday
2014-06-14,0,0,2,5,12,22.53,2014,Saturday
2014-06-15,0,2,3,0,4,19.03,2014,Sunday
2014-06-16,0,0,1,3,7,17.61,2014,Monday
2014-06-17,0,1,3,1,4,18.16,2014,Tuesday
2014-06-18,0,0,1,1,4,17.56,2014,Wednesday
2014-06-19,1,0,2,1,8,19.27,2014,Thursday
2014-06-20,0,0,0,4,7,20.01,2014,Friday
2014-06-21,0,1,1,5,4,21.01,2014,Saturday
2014-06-22,0,0,1,2,5,21.62,2014,Sunday
2014-06-23,0,0,0,2,6,22.68,2014,Monday
2014-06-24,0,0,0,7,7,23.14,2014,Tuesday
2014-06-25,0,1,0,2,4,19.56,2014,Wednesday
2014-06-26,0,3,1,0,6,19.84,2014,Thursday
2014-06-27,0,1,2,2,7,20.62,2014,Friday
2014-06-28,1,1,2,4,5,21.34,2014,Saturday
2014-06-29,0,0,2,2,6,21.17,2014,Sunday
2014-06-30,0,0,1,3,10,20.21,2014,Monday
2014-07-01,0,1,0,6,4,20.81,2014,Tuesday
2014-07-02,0,1,1,3,10,21.88,2014,Wednesday
2014-07-03,0,0,2,2,7,22.73,2014,Thursday
2014-07-04,0,0,0,1,6,23.56,2014,Friday
2014-07-05,1,1,1,6,8,21.46,2014,Saturday
2014-07-06,0,3,0,2,3,22.37,2014,Sunday
2014-07-07,0,0,2,4,5,22.98,2014,Monday
2014-07-08,0,1,0,3,6,19.35,2014,Tuesday
2014-07-09,0,0,2,3,2,18.03,2014,Wednesday
2014-07-10,1,2,1,4,6,17.65,2014,Thursday
2014-07-11,0,0,2,4,4,19.04,2014,Friday
2014-07-12,0,0,1,1,4,19.76,2014,Saturday
2014-07-13,1,0,0,2,2,19.62,2014,Sunday
2014-07-14,0,1,1,3,4,18.97,2014,Monday
2014-07-15,1,1,1,3,6,20.96,2014,Tuesday
2014-07-16,2,0,3,4,7,23.15,2014,Wednesday
2014-07-17,0,0,2,2,5,24.75,2014,Thursday
2014-07-18,0,2,1,5,2,26.25,2014,Friday
2014-07-19,0,1,1,0,10,26.78,2014,Saturday
2014-07-20,0,2,1,4,7,26.1,2014,Sunday
2014-07-21,0,1,1,0,3,19.89,2014,Monday
2014-07-22,0,0,1,1,6,21.2,2014,Tuesday
2014-07-23,0,0,3,2,10,22.47,2014,Wednesday
2014-07-24,0,0,1,4,5,21.36,2014,Thursday
2014-07-25,0,0,0,2,6,22.19,2014,Friday
2014-07-26,0,1,2,3,8,20.28,2014,Saturday
2014-07-27,0,1,0,3,2,21.23,2014,Sunday
2014-07-28,0,1,1,1,7,22.03,2014,Monday
2014-07-29,0,2,0,2,3,19.27,2014,Tuesday
2014-07-30,0,1,0,1,5,18.64,2014,Wednesday
2014-07-31,0,1,1,2,6,21.09,2014,Thursday
2014-08-01,0,0,1,2,7,22.44,2014,Friday
2014-08-02,0,1,0,2,3,22.52,2014,Saturday
2014-08-03,0,0,0,3,5,20.98,2014,Sunday
2014-08-04,1,0,1,4,9,21.31,2014,Monday
2014-08-05,0,0,2,1,4,21.26,2014,Tuesday
2014-08-06,0,1,1,3,5,22.23,2014,Wednesday
2014-08-07,0,0,0,4,2,23.12,2014,Thursday
2014-08-08,0,0,1,5,6,24.23,2014,Friday
2014-08-09,1,0,3,4,2,23.2,2014,Saturday
2014-08-10,0,2,1,2,9,23.81,2014,Sunday
2014-08-11,0,1,3,4,4,23.45,2014,Monday
2014-08-12,0,1,2,3,1,23.53,2014,Tuesday
2014-08-13,0,0,1,3,6,22.53,2014,Wednesday
2014-08-14,0,0,2,4,4,20.6,2014,Thursday
2014-08-15,1,1,0,1,3,19.28,2014,Friday
2014-08-16,0,2,0,4,6,18.52,2014,Saturday
2014-08-17,0,0,3,1,2,18.63,2014,Sunday
2014-08-18,0,2,1,0,5,19.46,2014,Monday
2014-08-19,0,2,1,1,7,20.47,2014,Tuesday
2014-08-20,0,1,0,5,5,20.72,2014,Wednesday
2014-08-21,1,3,3,2,11,20.72,2014,Thursday
2014-08-22,0,1,0,3,2,20.44,2014,Friday
2014-08-23,0,0,0,4,2,18.96,2014,Saturday
2014-08-24,0,1,2,3,7,19.7,2014,Sunday
2014-08-25,0,1,2,2,2,19.93,2014,Monday
2014-08-26,0,1,0,3,6,19.82,2014,Tuesday
2014-08-27,0,0,2,3,8,21.99,2014,Wednesday
2014-08-28,0,0,0,2,7,20.47,2014,Thursday
2014-08-29,0,2,1,2,5,22.02,2014,Friday
2014-08-30,0,0,1,4,5,23.07,2014,Saturday
2014-08-31,0,4,1,3,5,22.2,2014,Sunday
2014-09-01,0,0,2,5,11,18.43,2014,Monday
2014-09-02,0,0,1,3,7,17.98,2014,Tuesday
2014-09-03,0,2,2,4,6,17.44,2014,Wednesday
2014-09-04,0,1,1,1,6,18.19,2014,Thursday
2014-09-05,0,1,1,5,3,19.54,2014,Friday
2014-09-06,0,0,0,5,3,20.45,2014,Saturday
2014-09-07,1,2,0,2,6,20.9,2014,Sunday
2014-09-08,0,0,2,2,5,21.53,2014,Monday
2014-09-09,0,0,1,1,2,21.72,2014,Tuesday
2014-09-10,0,0,2,4,6,19.56,2014,Wednesday
2014-09-11,0,2,3,3,6,18.11,2014,Thursday
2014-09-12,0,0,1,3,6,14.77,2014,Friday
2014-09-13,0,1,1,3,7,16.59,2014,Saturday
2014-09-14,1,0,0,3,5,18.7,2014,Sunday
2014-09-15,0,0,0,2,7,20.14,2014,Monday
2014-09-16,0,1,2,4,4,19.52,2014,Tuesday
2014-09-17,0,1,1,1,10,18.25,2014,Wednesday
2014-09-18,0,1,3,5,10,18.71,2014,Thursday
2014-09-19,0,3,3,8,5,20.11,2014,Friday
2014-09-20,0,1,2,6,4,20.77,2014,Saturday
2014-09-21,1,1,3,5,2,19.99,2014,Sunday
2014-09-22,0,0,3,2,3,18.9,2014,Monday
2014-09-23,0,1,3,2,3,15.79,2014,Tuesday
2014-09-24,0,0,1,6,3,14.81,2014,Wednesday
2014-09-25,0,0,1,1,3,16.5,2014,Thursday
2014-09-26,1,0,1,3,3,16.41,2014,Friday
2014-09-27,1,5,2,1,5,17.95,2014,Saturday
2014-09-28,0,0,1,3,13,17.62,2014,Sunday
2014-09-29,0,0,1,2,7,17.59,2014,Monday
2014-09-30,0,1,2,1,3,19.25,2014,Tuesday
2014-10-01,0,1,0,3,7,17.99,2014,Wednesday
2014-10-02,0,0,1,2,2,17.68,2014,Thursday
2014-10-03,0,3,3,2,5,16.59,2014,Friday
2014-10-04,0,0,2,3,6,15.54,2014,Saturday
2014-10-05,0,0,2,4,10,15.06,2014,Sunday
2014-10-06,0,3,1,1,8,14.81,2014,Monday
2014-10-07,0,1,4,6,6,15.5,2014,Tuesday
2014-10-08,0,0,1,2,8,18.22,2014,Wednesday
2014-10-09,1,0,1,4,3,18.55,2014,Thursday
2014-10-10,0,1,0,2,6,19.88,2014,Friday
2014-10-11,0,0,2,2,9,18.11,2014,Saturday
2014-10-12,1,0,1,2,7,19.64,2014,Sunday
2014-10-13,0,1,2,4,7,18.69,2014,Monday
2014-10-14,1,0,0,2,8,16.97,2014,Tuesday
2014-10-15,0,1,1,3,2,17.46,2014,Wednesday
2014-10-16,1,0,1,1,5,17.56,2014,Thursday
2014-10-17,1,1,1,2,5,18.65,2014,Friday
2014-10-18,0,2,1,5,6,19.33,2014,Saturday
2014-10-19,0,1,0,2,4,18.47,2014,Sunday
2014-10-20,0,0,1,2,8,16.41,2014,Monday
2014-10-21,0,1,0,4,3,17.27,2014,Tuesday
2014-10-22,0,1,0,4,6,13.87,2014,Wednesday
2014-10-23,0,2,2,6,5,12.43,2014,Thursday
2014-10-24,1,0,1,2,9,13.61,2014,Friday
2014-10-25,0,0,4,5,7,10.81,2014,Saturday
2014-10-26,0,1,2,3,9,10.24,2014,Sunday
2014-10-27,0,1,2,5,2,10.4,2014,Monday
2014-10-28,0,2,0,4,8,9.26,2014,Tuesday
2014-10-29,0,1,1,2,3,9.36,2014,Wednesday
2014-10-30,0,1,0,2,4,8.69,2014,Thursday
2014-10-31,0,0,0,3,5,9.1,2014,Friday
2014-11-01,0,3,1,4,6,10.49,2014,Saturday
2014-11-02,0,0,0,4,5,11.05,2014,Sunday
2014-11-03,0,0,1,4,7,10.45,2014,Monday
2014-11-04,0,1,1,6,7,13.8,2014,Tuesday
2014-11-05,0,1,6,5,10,14.55,2014,Wednesday
2014-11-06,0,1,0,3,2,13.07,2014,Thursday
2014-11-07,0,0,2,2,5,12.87,2014,Friday
2014-11-08,1,2,1,5,5,13.74,2014,Saturday
2014-11-09,0,1,0,2,13,13.57,2014,Sunday
2014-11-10,0,0,1,7,6,13.66,2014,Monday
2014-11-11,0,1,0,6,7,15.04,2014,Tuesday
2014-11-12,0,2,1,3,5,13.48,2014,Wednesday
2014-11-13,0,0,1,4,8,13.15,2014,Thursday
2014-11-14,1,0,0,2,7,12.73,2014,Friday
2014-11-15,0,1,0,4,5,11.55,2014,Saturday
2014-11-16,1,0,1,3,6,11.09,2014,Sunday
2014-11-17,0,0,1,2,7,10.48,2014,Monday
2014-11-18,0,1,3,5,7,10.67,2014,Tuesday
2014-11-19,1,1,1,1,4,10.41,2014,Wednesday
2014-11-20,0,1,2,4,5,8.49,2014,Thursday
2014-11-21,0,1,3,4,5,8.9,2014,Friday
2014-11-22,0,1,3,2,7,11.41,2014,Saturday
2014-11-23,0,1,1,6,6,11.16,2014,Sunday
2014-11-24,1,0,1,3,6,11.16,2014,Monday
2014-11-25,0,1,0,2,8,10.89,2014,Tuesday
2014-11-26,1,2,1,4,8,11.39,2014,Wednesday
2014-11-27,0,1,1,1,8,11.68,2014,Thursday
2014-11-28,0,1,1,4,3,12.04,2014,Friday
2014-11-29,0,0,2,5,2,12.54,2014,Saturday
2014-11-30,0,0,2,4,8,13.3,2014,Sunday
2014-12-01,0,0,0,4,7,12.2,2014,Monday
2014-12-02,0,0,2,4,7,10.75,2014,Tuesday
2014-12-03,0,1,1,1,7,9.06,2014,Wednesday
2014-12-04,0,1,1,1,1,10,2014,Thursday
2014-12-05,1,0,1,2,7,9.69,2014,Friday
2014-12-06,0,1,0,0,6,9.46,2014,Saturday
2014-12-07,0,2,2,2,5,8.2,2014,Sunday
2014-12-08,0,1,0,1,3,6.28,2014,Monday
2014-12-09,0,1,2,1,12,6.01,2014,Tuesday
2014-12-10,0,0,2,1,5,5.31,2014,Wednesday
2014-12-11,0,0,1,1,7,4.4,2014,Thursday
2014-12-12,0,0,2,4,7,4.26,2014,Friday
